timestamp,activity
8.42,4
8.44,4
8.46,4
8.48,4
8.5,4
8.52,4
8.54,4
8.56,4
8.58,4
8.6,4
8.62,4
8.64,4
8.66,4
8.68,4
8.7,4
8.72,4
8.74,4
8.76,4
8.78,4
8.8,4
8.82,4
8.84,4
8.86,4
8.88,4
8.9,4
8.92,4
8.94,4
8.96,4
8.98,4
9,4
9.02,4
9.04,4
9.06,4
9.08,4
9.1,4
9.12,4
9.14,4
9.16,4
9.18,4
9.2,4
9.22,4
9.24,4
9.26,4
9.28,4
9.3,4
9.32,4
9.34,4
9.36,4
9.38,4
9.4,4
9.42,4
9.44,4
9.46,4
9.48,4
9.5,4
9.52,4
9.54,4
9.56,4
9.58,4
9.6,4
9.62,4
9.64,4
9.66,4
9.68,4
9.7,4
9.72,4
9.74,4
9.76,4
9.78,4
9.8,4
9.82,4
9.84,4
9.86,4
9.88,4
9.9,4
9.92,4
9.94,4
9.96,4
9.98,4
10,4
10.02,4
10.04,4
10.06,4
10.08,4
10.1,4
10.12,4
10.14,4
10.16,4
10.18,4
10.2,4
10.22,4
10.24,4
10.26,4
10.28,4
10.3,4
10.32,4
10.34,4
10.36,4
10.38,4
10.4,4
10.42,4
10.44,4
10.46,4
10.48,4
10.5,4
10.52,4
10.54,4
10.56,4
10.58,4
10.6,4
10.62,4
10.64,4
10.66,4
10.68,4
10.7,4
10.72,4
10.74,4
10.76,4
10.78,4
10.8,4
10.82,4
10.84,4
10.86,4
10.88,4
10.9,4
10.92,4
10.94,4
10.96,4
10.98,4
11,4
11.02,4
11.04,4
11.06,4
11.08,4
11.1,4
11.12,4
11.14,4
11.16,4
11.18,4
11.2,4
11.22,4
11.24,4
11.26,4
11.28,4
11.3,4
11.32,4
11.34,4
11.36,4
11.38,4
11.4,4
11.42,4
11.44,4
11.46,4
11.48,4
11.5,4
11.52,4
11.54,4
11.56,4
11.58,4
11.6,4
11.62,4
11.64,4
11.66,4
11.68,4
11.7,4
11.72,4
11.74,4
11.76,4
11.78,4
11.8,4
11.82,4
11.84,4
11.86,4
11.88,4
11.9,4
11.92,4
11.94,4
11.96,4
11.98,4
12,4
12.02,4
12.04,4
12.06,4
12.08,4
12.1,4
12.12,4
12.14,4
12.16,4
12.18,4
12.2,4
12.22,4
12.24,4
12.26,4
12.28,4
12.3,4
12.32,4
12.34,4
12.36,4
12.38,4
12.4,4
12.42,4
12.44,4
12.46,4
12.48,4
12.5,4
12.52,4
12.54,4
12.56,4
12.58,4
12.6,4
12.62,4
12.64,4
12.66,4
12.68,4
12.7,4
12.72,4
12.74,4
12.76,4
12.78,4
12.8,4
12.82,4
12.84,4
12.86,4
12.88,4
12.9,4
12.92,4
12.94,4
12.96,4
12.98,4
13,4
13.02,4
13.04,4
13.06,4
13.08,4
13.1,4
13.12,4
13.14,4
13.16,4
13.18,4
13.2,4
13.22,4
13.24,4
13.26,4
13.28,4
13.3,4
13.32,4
13.34,4
13.36,4
13.38,4
13.4,4
13.42,4
13.44,4
13.46,4
13.48,4
13.5,4
13.52,4
13.54,4
13.56,4
13.58,4
13.6,4
13.62,4
13.64,4
13.66,4
13.68,4
13.7,4
13.72,4
13.74,4
13.76,4
13.78,4
13.8,4
13.82,4
13.84,4
13.86,4
13.88,4
13.9,4
13.92,4
13.94,4
13.96,4
13.98,4
14,4
14.02,4
14.04,4
14.06,4
14.08,4
14.1,4
14.12,4
14.14,4
14.16,4
14.18,4
14.2,4
14.22,4
14.24,4
14.26,4
14.28,4
14.3,4
14.32,4
14.34,4
14.36,4
14.38,4
14.4,4
14.42,4
14.44,4
14.46,4
14.48,4
14.5,4
14.52,4
14.54,4
14.56,4
14.58,4
14.6,4
14.62,4
14.64,4
14.66,4
14.68,4
14.7,4
14.72,4
14.74,4
14.76,4
14.78,4
14.8,4
14.82,4
14.84,4
14.86,4
14.88,4
14.9,4
14.92,4
14.94,4
14.96,4
14.98,4
15,4
15.02,4
15.04,4
15.06,4
15.08,4
15.1,4
15.12,4
15.14,4
15.16,4
15.18,4
15.2,4
15.22,4
15.24,4
15.26,4
15.28,4
15.3,4
15.32,4
15.34,4
15.36,4
15.38,4
15.4,4
15.42,4
15.44,4
15.46,4
15.48,4
15.5,4
15.52,4
15.54,4
15.56,4
15.58,4
15.6,4
15.62,4
15.64,4
15.66,4
15.68,4
15.7,4
15.72,4
15.74,4
15.76,4
15.78,4
15.8,4
15.82,4
15.84,4
15.86,4
15.88,4
15.9,4
15.92,4
15.94,4
15.96,4
15.98,4
16,4
16.02,4
16.04,4
16.06,4
16.08,4
16.1,4
16.12,4
16.14,4
16.16,4
16.18,4
16.2,4
16.22,4
16.24,4
16.26,4
16.28,4
16.3,4
16.32,4
16.34,4
16.36,4
16.38,4
16.4,4
16.42,4
16.44,4
16.46,4
16.48,4
16.5,4
16.52,4
16.54,4
16.56,4
16.58,4
16.6,4
16.62,4
16.64,4
16.66,4
16.68,4
16.7,4
16.72,4
16.74,4
16.76,4
16.78,4
16.8,4
16.82,4
16.84,4
16.86,4
16.88,4
16.9,4
16.92,4
16.94,4
16.96,4
16.98,4
17,4
17.02,4
17.04,4
17.06,4
17.08,4
17.1,4
17.12,4
17.14,4
17.16,4
17.18,4
17.2,4
17.22,4
17.24,4
17.26,4
17.28,4
17.3,4
17.32,4
17.34,4
17.36,4
17.38,4
17.4,4
17.42,4
17.44,4
17.46,4
17.48,4
17.5,4
17.52,4
17.54,4
17.56,4
17.58,4
17.6,4
17.62,4
17.64,4
17.66,4
17.68,4
17.7,4
17.72,4
17.74,4
17.76,4
17.78,4
17.8,4
17.82,4
17.84,4
17.86,4
17.88,4
17.9,4
17.92,4
17.94,4
17.96,4
17.98,4
18,4
18.02,4
18.04,4
18.06,4
18.08,4
18.1,4
18.12,4
18.14,4
18.16,4
18.18,4
18.2,4
18.22,4
18.24,4
18.26,4
18.28,4
18.3,4
18.32,4
18.34,4
18.36,4
18.38,4
18.4,4
18.42,4
18.44,4
18.46,4
18.48,4
18.5,4
18.52,4
18.54,4
18.56,4
18.58,4
18.6,4
18.62,4
18.64,4
18.66,4
18.68,4
18.7,4
18.72,4
18.74,4
18.76,4
18.78,4
18.8,4
18.82,4
18.84,4
18.86,4
18.88,4
18.9,4
18.92,4
18.94,4
18.96,4
18.98,4
19,4
19.02,4
19.04,4
19.06,4
19.08,4
19.1,4
19.12,4
19.14,4
19.16,4
19.18,4
19.2,4
19.22,4
19.24,4
19.26,4
19.28,4
19.3,4
19.32,4
19.34,4
19.36,4
19.38,4
19.4,4
19.42,4
19.44,4
19.46,4
19.48,4
19.5,4
19.52,4
19.54,4
19.56,4
19.58,4
19.6,4
19.62,4
19.64,4
19.66,4
19.68,4
19.7,4
19.72,4
19.74,4
19.76,4
19.78,4
19.8,4
19.82,4
19.84,4
19.86,4
19.88,4
19.9,4
19.92,4
19.94,4
19.96,4
19.98,4
20,4
20.02,4
20.04,4
20.06,4
20.08,4
20.1,4
20.12,4
20.14,4
20.16,4
20.18,4
20.2,4
20.22,4
20.24,4
20.26,4
20.28,4
20.3,4
20.32,4
20.34,4
20.36,4
20.38,4
20.4,4
20.42,4
20.44,4
20.46,4
20.48,4
20.5,4
20.52,4
20.54,4
20.56,4
20.58,4
20.6,4
20.62,4
20.64,4
20.66,4
20.68,4
20.7,4
20.72,4
20.74,4
20.76,4
20.78,4
20.8,4
20.82,4
20.84,4
20.86,4
20.88,4
20.9,4
20.92,4
20.94,4
20.96,4
20.98,4
21,4
21.02,4
21.04,4
21.06,4
21.08,4
21.1,4
21.12,4
21.14,4
21.16,4
21.18,4
21.2,4
21.22,4
21.24,4
21.26,4
21.28,4
21.3,4
21.32,4
21.34,4
21.36,4
21.38,4
21.4,4
21.42,4
21.44,4
21.46,4
21.48,4
21.5,4
21.52,4
21.54,4
21.56,4
21.58,4
21.6,4
21.62,4
21.64,4
21.66,4
21.68,4
21.7,4
21.72,4
21.74,4
21.76,4
21.78,4
21.8,4
21.82,4
21.84,4
21.86,4
21.88,4
21.9,4
21.92,4
21.94,4
21.96,4
21.98,4
22,4
22.02,4
22.04,4
22.06,4
22.08,4
22.1,4
22.12,4
22.14,4
22.16,4
22.18,4
22.2,4
22.22,4
22.24,4
22.26,4
22.28,4
22.3,4
22.32,4
22.34,4
22.36,4
22.38,4
22.4,4
22.42,4
22.44,4
22.46,4
22.48,4
22.5,4
22.52,4
22.54,4
22.56,4
22.58,4
22.6,4
22.62,4
22.64,4
22.66,4
22.68,4
22.7,4
22.72,4
22.74,4
22.76,4
22.78,4
22.8,4
22.82,4
22.84,4
22.86,4
22.88,4
22.9,4
22.92,4
22.94,4
22.96,4
22.98,4
23,4
23.02,4
23.04,4
23.06,4
23.08,4
23.1,4
23.12,4
23.14,4
23.16,4
23.18,4
23.2,4
23.22,4
23.24,4
23.26,4
23.28,4
23.3,4
23.32,4
23.34,4
23.36,4
23.38,4
23.4,4
23.42,4
23.44,4
23.46,4
23.48,4
23.5,4
23.52,4
23.54,4
23.56,4
23.58,4
23.6,4
23.62,4
23.64,4
23.66,4
23.68,4
23.7,4
23.72,4
23.74,4
23.76,4
23.78,4
23.8,4
23.82,4
23.84,4
23.86,4
23.88,4
23.9,4
23.92,4
23.94,4
23.96,4
23.98,4
24,4
24.02,4
24.04,4
24.06,4
24.08,4
24.1,4
24.12,4
24.14,4
24.16,4
24.18,4
24.2,4
24.22,4
24.24,4
24.26,4
24.28,4
24.3,4
24.32,4
24.34,4
24.36,4
24.38,4
24.4,4
24.42,4
24.44,4
24.46,4
24.48,4
24.5,4
24.52,4
24.54,4
24.56,4
24.58,4
24.6,4
24.62,4
24.64,4
24.66,4
24.68,4
24.7,4
24.72,4
24.74,4
24.76,4
24.78,4
24.8,4
24.82,4
24.84,4
24.86,4
24.88,4
24.9,4
24.92,4
24.94,4
24.96,4
24.98,4
25,4
25.02,4
25.04,4
25.06,4
25.08,4
25.1,4
25.12,4
25.14,4
25.16,4
25.18,4
25.2,4
25.22,4
25.24,4
25.26,4
25.28,4
25.3,4
25.32,4
25.34,4
25.36,4
25.38,4
25.4,4
25.42,4
25.44,4
25.46,4
25.48,4
25.5,4
25.52,4
25.54,4
25.56,4
25.58,4
25.6,4
25.62,4
25.64,4
25.66,4
25.68,4
25.7,4
25.72,4
25.74,4
25.76,4
25.78,4
25.8,4
25.82,4
25.84,4
25.86,4
25.88,4
25.9,4
25.92,4
25.94,4
25.96,4
25.98,4
26,4
26.02,4
26.04,4
26.06,4
26.08,4
26.1,4
26.12,4
26.14,4
26.16,4
26.18,4
26.2,4
26.22,4
26.24,4
26.26,4
26.28,4
26.3,4
26.32,4
26.34,4
26.36,4
26.38,4
26.4,4
26.42,4
26.44,4
26.46,4
26.48,4
26.5,4
26.52,4
26.54,4
26.56,4
26.58,4
26.6,4
26.62,4
26.64,4
26.66,4
26.68,4
26.7,4
26.72,4
26.74,4
26.76,4
26.78,4
26.8,4
26.82,4
26.84,4
26.86,4
26.88,4
26.9,4
26.92,4
26.94,4
26.96,4
26.98,4
27,4
27.02,4
27.04,4
27.06,4
27.08,4
27.1,4
27.12,4
27.14,4
27.16,4
27.18,4
27.2,4
27.22,4
27.24,4
27.26,4
27.28,4
27.3,4
27.32,4
27.34,4
27.36,4
27.38,4
27.4,4
27.42,4
27.44,4
27.46,4
27.48,4
27.5,4
27.52,4
27.54,4
27.56,4
27.58,4
27.6,4
27.62,4
27.64,4
27.66,4
27.68,4
27.7,4
27.72,4
27.74,4
27.76,4
27.78,4
27.8,4
27.82,4
27.84,4
27.86,4
27.88,4
27.9,4
27.92,4
27.94,4
27.96,4
27.98,4
28,4
28.02,4
28.04,4
28.06,4
28.08,4
28.1,4
28.12,4
28.14,4
28.16,4
28.18,4
28.2,4
28.22,4
28.24,4
28.26,4
28.28,4
28.3,4
28.32,4
28.34,4
28.36,4
28.38,4
28.4,4
28.42,4
28.44,4
28.46,4
28.48,4
28.5,4
28.52,4
28.54,4
28.56,4
28.58,4
28.6,4
28.62,4
28.64,4
28.66,4
28.68,4
28.7,4
28.72,4
28.74,4
28.76,4
28.78,4
28.8,4
28.82,4
28.84,4
28.86,4
28.88,4
28.9,4
28.92,4
28.94,4
28.96,4
28.98,4
29,4
29.02,4
29.04,4
29.06,4
29.08,4
29.1,4
29.12,4
29.14,4
29.16,4
29.18,4
29.2,4
29.22,4
29.24,4
29.26,4
29.28,4
29.3,4
29.32,4
29.34,4
29.36,4
29.38,4
29.4,4
29.42,4
29.44,4
29.46,4
29.48,4
29.5,4
29.52,4
29.54,4
29.56,4
29.58,4
29.6,4
29.62,4
29.64,4
29.66,4
29.68,4
29.7,4
29.72,4
29.74,4
29.76,4
29.78,4
29.8,4
29.82,4
29.84,4
29.86,4
29.88,4
29.9,4
29.92,4
29.94,4
29.96,4
29.98,4
30,4
30.02,4
30.04,4
30.06,4
30.08,4
30.1,4
30.12,4
30.14,4
30.16,4
30.18,4
30.2,4
30.22,4
30.24,4
30.26,4
30.28,4
30.3,4
30.32,4
30.34,4
30.36,4
30.38,4
30.4,4
30.42,4
30.44,4
30.46,4
30.48,4
30.5,4
30.52,4
30.54,4
30.56,4
30.58,4
30.6,4
30.62,4
30.64,4
30.66,4
30.68,4
30.7,4
30.72,4
30.74,4
30.76,4
30.78,4
30.8,4
30.82,4
30.84,4
30.86,4
30.88,4
30.9,4
30.92,4
30.94,4
30.96,4
30.98,4
31,4
31.02,4
31.04,4
31.06,4
31.08,4
31.1,4
31.12,4
31.14,4
31.16,4
31.18,4
31.2,4
31.22,4
31.24,4
31.26,4
31.28,4
31.3,4
31.32,4
31.34,4
31.36,4
31.38,4
31.4,4
31.42,4
31.44,4
31.46,4
31.48,4
31.5,4
31.52,4
31.54,4
31.56,4
31.58,4
31.6,4
31.62,4
31.64,4
31.66,4
31.68,4
31.7,4
31.72,4
31.74,4
31.76,4
31.78,4
31.8,4
31.82,4
31.84,4
31.86,4
31.88,4
31.9,4
31.92,4
31.94,4
31.96,4
31.98,4
32,4
32.02,4
32.04,4
32.06,4
32.08,4
32.1,4
32.12,4
32.14,4
32.16,4
32.18,4
32.2,4
32.22,4
32.24,4
32.26,4
32.28,4
32.3,4
32.32,4
32.34,4
32.36,4
32.38,4
32.4,4
32.42,4
32.44,4
32.46,4
32.48,4
32.5,4
32.52,4
32.54,4
32.56,4
32.58,4
32.6,4
32.62,4
32.64,4
32.66,4
32.68,4
32.7,4
32.72,4
32.74,4
32.76,4
32.78,4
32.8,4
32.82,4
32.84,4
32.86,4
32.88,4
32.9,4
32.92,4
32.94,4
32.96,4
32.98,4
33,4
33.02,4
33.04,4
33.06,4
33.08,4
33.1,4
33.12,4
33.14,4
33.16,4
33.18,4
33.2,4
33.22,4
33.24,4
33.26,4
33.28,4
33.3,4
33.32,4
33.34,4
33.36,4
33.38,4
33.4,4
33.42,4
33.44,4
33.46,4
33.48,4
33.5,4
33.52,4
33.54,4
33.56,4
33.58,4
33.6,4
33.62,4
33.64,4
33.66,4
33.68,4
33.7,4
33.72,4
33.74,4
33.76,4
33.78,4
33.8,4
33.82,4
33.84,4
33.86,4
33.88,4
33.9,4
33.92,4
33.94,4
33.96,4
33.98,4
34,4
34.02,3
34.04,3
34.06,3
34.08,3
34.1,3
34.12,3
34.14,3
34.16,3
34.18,3
34.2,3
34.22,3
34.24,3
34.26,3
34.28,3
34.3,3
34.32,3
34.34,3
34.36,3
34.38,3
34.4,3
34.42,3
34.44,3
34.46,3
34.48,3
34.5,3
34.52,3
34.54,3
34.56,3
34.58,3
34.6,3
34.62,3
34.64,3
34.66,3
34.68,3
34.7,3
34.72,3
34.74,3
34.76,3
34.78,3
34.8,3
34.82,3
34.84,3
34.86,3
34.88,3
34.9,3
34.92,3
34.94,3
34.96,3
34.98,3
35,3
35.02,3
35.04,3
35.06,3
35.08,3
35.1,3
35.12,3
35.14,3
35.16,3
35.18,3
35.2,3
35.22,3
35.24,3
35.26,3
35.28,3
35.3,3
35.32,3
35.34,3
35.36,3
35.38,3
35.4,3
35.42,3
35.44,3
35.46,3
35.48,3
35.5,3
35.52,3
35.54,3
35.56,3
35.58,3
35.6,3
35.62,3
35.64,3
35.66,3
35.68,3
35.7,3
35.72,3
35.74,3
35.76,3
35.78,3
35.8,3
35.82,3
35.84,3
35.86,3
35.88,3
35.9,3
35.92,3
35.94,3
35.96,3
35.98,3
36,3
36.02,3
36.04,3
36.06,3
36.08,3
36.1,3
36.12,3
36.14,3
36.16,3
36.18,3
36.2,3
36.22,3
36.24,3
36.26,3
36.28,3
36.3,3
36.32,3
36.34,3
36.36,3
36.38,3
36.4,3
36.42,3
36.44,3
36.46,3
36.48,3
36.5,3
36.52,3
36.54,3
36.56,3
36.58,3
36.6,3
36.62,3
36.64,3
36.66,3
36.68,3
36.7,3
36.72,3
36.74,3
36.76,3
36.78,3
36.8,3
36.82,3
36.84,3
36.86,3
36.88,3
36.9,3
36.92,3
36.94,3
36.96,3
36.98,3
37,3
37.02,3
37.04,3
37.06,3
37.08,3
37.1,3
37.12,3
37.14,3
37.16,3
37.18,3
37.2,3
37.22,3
37.24,3
37.26,3
37.28,3
37.3,3
37.32,3
37.34,3
37.36,3
37.38,3
37.4,3
37.42,3
37.44,3
37.46,3
37.48,3
37.5,3
37.52,3
37.54,3
37.56,3
37.58,3
37.6,3
37.62,3
37.64,3
37.66,3
37.68,3
37.7,3
37.72,3
37.74,3
37.76,3
37.78,3
37.8,3
37.82,3
37.84,3
37.86,3
37.88,3
37.9,3
37.92,3
37.94,3
37.96,3
37.98,3
38,3
38.02,3
38.04,3
38.06,3
38.08,3
38.1,3
38.12,3
38.14,3
38.16,3
38.18,3
38.2,3
38.22,3
38.24,3
38.26,3
38.28,3
38.3,3
38.32,3
38.34,3
38.36,3
38.38,3
38.4,3
38.42,3
38.44,3
38.46,3
38.48,3
38.5,3
38.52,3
38.54,3
38.56,3
38.58,3
38.6,3
38.62,3
38.64,3
38.66,3
38.68,3
38.7,3
38.72,3
38.74,3
38.76,3
38.78,3
38.8,3
38.82,3
38.84,3
38.86,3
38.88,3
38.9,3
38.92,3
38.94,3
38.96,3
38.98,3
39,3
39.02,3
39.04,3
39.06,3
39.08,3
39.1,3
39.12,3
39.14,3
39.16,3
39.18,3
39.2,3
39.22,3
39.24,3
39.26,3
39.28,3
39.3,3
39.32,3
39.34,3
39.36,3
39.38,3
39.4,3
39.42,3
39.44,3
39.46,3
39.48,3
39.5,3
39.52,3
39.54,3
39.56,3
39.58,3
39.6,3
39.62,3
39.64,3
39.66,3
39.68,3
39.7,3
39.72,3
39.74,3
39.76,3
39.78,3
39.8,3
39.82,3
39.84,3
39.86,3
39.88,3
39.9,3
39.92,3
39.94,3
39.96,3
39.98,3
40,3
40.02,3
40.04,3
40.06,3
40.08,3
40.1,3
40.12,3
40.14,3
40.16,3
40.18,3
40.2,3
40.22,3
40.24,3
40.26,3
40.28,3
40.3,3
40.32,3
40.34,3
40.36,3
40.38,3
40.4,3
40.42,3
40.44,3
40.46,3
40.48,3
40.5,3
40.52,3
40.54,3
40.56,3
40.58,3
40.6,3
40.62,3
40.64,3
40.66,3
40.68,3
40.7,3
40.72,3
40.74,3
40.76,3
40.78,3
40.8,3
40.82,3
40.84,3
40.86,3
40.88,3
40.9,3
40.92,3
40.94,3
40.96,3
40.98,3
41,3
41.02,3
41.04,3
41.06,3
41.08,3
41.1,3
41.12,3
41.14,3
41.16,3
41.18,3
41.2,3
41.22,3
41.24,3
41.26,3
41.28,3
41.3,3
41.32,3
41.34,3
41.36,3
41.38,3
41.4,3
41.42,3
41.44,3
41.46,3
41.48,3
41.5,3
41.52,3
41.54,3
41.56,3
41.58,3
41.6,3
41.62,3
41.64,3
41.66,3
41.68,3
41.7,3
41.72,3
41.74,3
41.76,3
41.78,3
41.8,3
41.82,3
41.84,3
41.86,3
41.88,3
41.9,3
41.92,3
41.94,3
41.96,3
41.98,3
42,3
42.02,3
42.04,3
42.06,3
42.08,3
42.1,3
42.12,3
42.14,3
42.16,3
42.18,3
42.2,3
42.22,3
42.24,3
42.26,3
42.28,3
42.3,3
42.32,3
42.34,3
42.36,3
42.38,3
42.4,3
42.42,3
42.44,3
42.46,3
42.48,3
42.5,3
42.52,3
42.54,3
42.56,3
42.58,3
42.6,3
42.62,3
42.64,3
42.66,3
42.68,3
42.7,3
42.72,3
42.74,3
42.76,3
42.78,3
42.8,3
42.82,3
42.84,3
42.86,3
42.88,3
42.9,3
42.92,3
42.94,3
42.96,3
42.98,3
43,3
43.02,3
43.04,3
43.06,3
43.08,3
43.1,3
43.12,3
43.14,3
43.16,3
43.18,3
43.2,3
43.22,3
43.24,3
43.26,3
43.28,3
43.3,3
43.32,3
43.34,3
43.36,3
43.38,3
43.4,3
43.42,3
43.44,3
43.46,3
43.48,3
43.5,3
43.52,3
43.54,3
43.56,3
43.58,3
43.6,3
43.62,3
43.64,3
43.66,3
43.68,3
43.7,3
43.72,3
43.74,3
43.76,3
43.78,3
43.8,3
43.82,3
43.84,3
43.86,3
43.88,3
43.9,3
43.92,3
43.94,3
43.96,3
43.98,3
44,3
44.02,3
44.04,3
44.06,3
44.08,3
44.1,3
44.12,3
44.14,3
44.16,3
44.18,3
44.2,3
44.22,3
44.24,3
44.26,3
44.28,3
44.3,3
44.32,3
44.34,3
44.36,3
44.38,3
44.4,3
44.42,3
44.44,3
44.46,3
44.48,3
44.5,3
44.52,3
44.54,3
44.56,3
44.58,3
44.6,3
44.62,3
44.64,3
44.66,3
44.68,3
44.7,3
44.72,3
44.74,3
44.76,3
44.78,3
44.8,3
44.82,3
44.84,3
44.86,3
44.88,3
44.9,3
44.92,3
44.94,3
44.96,3
44.98,3
45,3
45.02,3
45.04,3
45.06,3
45.08,3
45.1,3
45.12,3
45.14,3
45.16,3
45.18,3
45.2,3
45.22,3
45.24,3
45.26,3
45.28,3
45.3,3
45.32,3
45.34,3
45.36,3
45.38,3
45.4,3
45.42,3
45.44,3
45.46,3
45.48,3
45.5,3
45.52,3
45.54,3
45.56,3
45.58,3
45.6,3
45.62,3
45.64,3
45.66,3
45.68,3
45.7,3
45.72,3
45.74,3
45.76,3
45.78,3
45.8,3
45.82,3
45.84,3
45.86,3
45.88,3
45.9,3
45.92,3
45.94,3
45.96,3
45.98,3
46,3
46.02,3
46.04,3
46.06,3
46.08,3
46.1,3
46.12,3
46.14,3
46.16,3
46.18,3
46.2,3
46.22,3
46.24,3
46.26,3
46.28,3
46.3,3
46.32,3
46.34,3
46.36,3
46.38,3
46.4,3
46.42,3
46.44,3
46.46,3
46.48,3
46.5,3
46.52,3
46.54,3
46.56,3
46.58,3
46.6,3
46.62,3
46.64,3
46.66,3
46.68,3
46.7,3
46.72,3
46.74,3
46.76,3
46.78,3
46.8,3
46.82,3
46.84,3
46.86,3
46.88,3
46.9,3
